ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
32134838,15070720194,2019,150707,4,16.575,CRIME VICTIM ASSISTANCE,41634,N,,,,,,N,16,575,416005808,16,,,,N,0,,0,,,N,,55134,0,,CRIME VICTIM ASSISTANCE
32134839,15070720195,2019,150707,5,16.575,CRIME VICTIM ASSISTANCE,13500,N,,,,,,N,16,575,416005808,16,,,,N,0,,0,,,N,,55134,0,,CRIME VICTIM ASSISTANCE
32134840,15070720196,2019,150707,6,16.588,VIOLENCE AGAINST WOMEN FORMULA GRANTS,13000,N,,,,,,N,16,588,416005808,16,,,,N,0,,0,,,N,,14706,0,,VIOLENCE AGAINST WOMEN FORMULA GRANTS
32134841,15070720197,2019,150707,7,16.588,VIOLENCE AGAINST WOMEN FORMULA GRANTS,1706,N,,,,,,N,16,588,416005808,16,,,,N,0,,0,,,N,,14706,0,,VIOLENCE AGAINST WOMEN FORMULA GRANTS
32134842,15070720198,2019,150707,8,20.205,HIGHWAY PLANNING AND CONSTRUCTION,545,N,,,,,,N,20,205,416005808,20,,,,N,0,,0,,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,259227,259227,,HIGHWAY PLANNING AND CONSTRUCTION
32134843,15070720199,2019,150707,9,20.205,HIGHWAY PLANNING AND CONSTRUCTION,106903,N,,,,,,N,20,205,416005808,20,,,,N,0,,0,,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,259227,259227,,HIGHWAY PLANNING AND CONSTRUCTION
31082957,15756320191,2019,157563,1,93.778,MEDICAL ASSISTANCE PROGRAM,271682,Y,,,,,,N,93,778,216000135,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,271682,271682,,MEDICAL ASSISTANCE PROGRAM
31082995,157563201910,2019,157563,10,10.556,SPECIAL MILK PROGRAM FOR CHILDREN,182,N,,,,,,N,10,556,216000135,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,182,1667804,,SPECIAL MILK PROGRAM FOR CHILDREN
31082960,15756320192,2019,157563,2,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,1049165,N,,,,,,N,84,010,216000135,84,,,,N,0,,0,,,N,,1049165,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31082970,15756320193,2019,157563,3,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,191433,N,,,,,,N,84,367,216000135,84,,,,N,0,,0,,,N,,191433,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31082972,15756320194,2019,157563,4,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,30019,N,,,,,,N,84,365,216000135,84,,,,N,0,,0,,,N,,30019,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
31082973,15756320195,2019,157563,5,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,29366,N,,,,,,N,84,424,216000135,84,,,,N,0,,0,,,N,,29366,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
31082975,15756320196,2019,157563,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,1689546,Y,,,,,,N,84,027,216000135,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,1689546,1769663,,SPECIAL EDUCATION_GRANTS TO STATES
31082978,15756320197,2019,157563,7,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,80117,Y,,,,,,N,84,173,216000135,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,80117,1769663,,SPECIAL EDUCATION_PRESCHOOL GRANTS
31082985,15756320198,2019,157563,8,10.555,NATIONAL SCHOOL LUNCH PROGRAM,1328941,N,,,,,,N,10,555,216000135,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1328941,1667804,,NATIONAL SCHOOL LUNCH PROGRAM
31082990,15756320199,2019,157563,9,10.553,SCHOOL BREAKFAST PROGRAM,338681,N,,,,,,N,10,553,216000135,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,338681,1667804,,SCHOOL BREAKFAST PROGRAM
30726760,16073020191,2019,160730,1,84.027,SPECIAL EDUCATION_GRANTS TO STATES,3430124,N,,,,,,N,84,027,116003118,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,3430124,3606478,,SPECIAL EDUCATION_GRANTS TO STATES
30726810,160730201910,2019,160730,10,10.555,NATIONAL SCHOOL LUNCH PROGRAM,387301,Y,,,,,,Y,10,555,116003118,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1698126,1889784,,NATIONAL SCHOOL LUNCH PROGRAM
30726764,16073020192,2019,160730,2,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,176354,N,,,,,,N,84,173,116003118,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,176354,3606478,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30726777,16073020193,2019,160730,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,1049535,Y,,,,,,N,84,010,116003118,84,U,,,N,0,,0,,,N,,1049535,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
30726781,16073020194,2019,160730,4,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,329178,Y,,,,,,N,84,367,116003118,84,U,,,N,0,,0,,,N,,329178,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30726785,16073020195,2019,160730,5,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,58598,N,,,,,,N,84,365,116003118,84,,,,N,0,,0,,,N,,58598,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30726787,16073020196,2019,160730,6,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,54351,N,,,,,,N,84,424,116003118,84,,,,N,0,,0,,,N,,54351,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
30726792,16073020197,2019,160730,7,84.938,HURRICANE EDUCAITON RECOVERY,51375,N,,,,,,N,84,938,116003118,84,,,,N,0,,0,,,N,,51375,0,,DISASTER RECOVERY ASSISTANCE FOR EDUCATION
30726800,16073020198,2019,160730,8,10.553,SCHOOL BREAKFAST PROGRAM,191658,Y,,,,,,N,10,553,116003118,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,191658,1889784,,SCHOOL BREAKFAST PROGRAM
30726803,16073020199,2019,160730,9,10.555,NATIONAL SCHOOL LUNCH PROGRAM,1310825,Y,,,,,,N,10,555,116003118,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1698126,1889784,,NATIONAL SCHOOL LUNCH PROGRAM
30883707,16132420191,2019,161324,1,14.850,PUBLIC AND INDIAN HOUSING,435619,N,,,,,,Y,14,850,566001333,14,,,,N,0,,0,,,N,,435619,0,,PUBLIC AND INDIAN HOUSING
30883716,161324201910,2019,161324,10,66.468,CAPITALIZATION GRANTS FOR DRINKING WATER STATE REVOLVING FUNDS,5548921,Y,,,,,,N,66,468,566001333,66,U,,,N,0,,0,,DRINKING WATER STATE REVOLVING FUND CLUSTER,N,,5548921,5548921,,CAPITALIZATION GRANTS FOR DRINKING WATER STATE REVOLVING FUNDS
30883717,161324201911,2019,161324,11,11.300,INVESTMENTS FOR PUBLIC WORKS AND ECONOMIC DEVELOPMENT FACILITIES,2810000,Y,,,,,,N,11,300,566001333,11,U,,,N,0,,0,,ECONOMIC DEVELOPMENT CLUSTER,N,,2810000,2810000,,INVESTMENTS FOR PUBLIC WORKS AND ECONOMIC DEVELOPMENT FACILITIES
30883718,161324201912,2019,161324,12,20.106,AIRPORT IMPROVEMENT PROGRAM,515575,N,,,,,,N,20,106,566001333,20,,,,N,0,,0,,,N,,586747,0,,AIRPORT IMPROVEMENT PROGRAM
30883719,161324201913,2019,161324,13,20.106,AIRPORT IMPROVEMENT PROGRAM,71172,N,,,,,,N,20,106,566001333,20,,,,N,0,,0,,,N,,586747,0,,AIRPORT IMPROVEMENT PROGRAM
30883708,16132420192,2019,161324,2,14.872,PUBLIC HOUSING CAPITAL FUND,252796,N,,,,,,Y,14,872,566001333,14,,,,N,0,,0,,,N,,255250,0,,PUBLIC HOUSING CAPITAL FUND
30883709,16132420193,2019,161324,3,14.872,PUBLIC HOUSING CAPITAL FUND,2454,N,,,,,,Y,14,872,566001333,14,,,,N,0,,0,,,N,,255250,0,,PUBLIC HOUSING CAPITAL FUND
30883710,16132420194,2019,161324,4,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,9754,N,,,,,,Y,16,738,566001333,16,,,,N,0,,0,,,N,,41975,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
30883711,16132420195,2019,161324,5,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,7721,N,,,,,,Y,16,738,566001333,16,,,,N,0,,0,,,N,,41975,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
30883712,16132420196,2019,161324,6,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,24500,N,,,,,,Y,16,738,566001333,16,,,,N,0,,0,,,N,,41975,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
30883713,16132420197,2019,161324,7,16.607,BULLETPROOF VEST PARTNERSHIP PROGRAM,4859,N,,,,,,N,16,607,566001333,16,,,,N,0,,0,,,N,,4859,0,,BULLETPROOF VEST PARTNERSHIP PROGRAM
30883714,16132420198,2019,161324,8,16.922,EQUITABLE SHARING PROGRAM,4831,N,,,,,,N,16,922,566001333,16,,,,N,0,,0,,,N,,4831,0,,EQUITABLE SHARING PROGRAM
30883715,16132420199,2019,161324,9,66.458,CAPITALIZATION GRANTS FOR CLEAN WATER STATE REVOLVING FUNDS,1516172,Y,,,,,,N,66,458,566001333,66,U,,,N,0,,0,,CLEAN WATER STATE REVOLVING FUND CLUSTER,N,,1516172,1516172,,CAPITALIZATION GRANTS FOR CLEAN WATER STATE REVOLVING FUNDS
31276279,162757201911,2019,162757,11,16.575,CRIME VICTIM ASSISTANCE,147202,N,,,,,,N,16,575,316000064,16,,,,N,0,,0,,,N,,147202,0,,CRIME VICTIM ASSISTANCE
31275985,16275720191,2019,162757,1,10.557,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN",3203460,N,,,,,,N,10,557,316000064,10,,,,N,0,,0,,,N,,3203460,0,,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN"
31276088,162757201910,2019,162757,10,15.605,SPORT FISH RESTORATION PROGRAM,7914,N,,,,,,N,15,605,316000064,15,,,,N,0,,0,,FISH AND WILDLIFE CLUSTER,N,,7914,7914,,SPORT FISH RESTORATION PROGRAM
31276291,162757201912,2019,162757,12,16.588,VIOLENCE AGAINST WOMEN FORMULA GRANTS,57273,N,,,,,,N,16,588,316000064,16,,,,N,0,,57273,,,Y,,57273,0,,VIOLENCE AGAINST WOMEN FORMULA GRANTS
31276305,162757201913,2019,162757,13,16.710,PUBLIC SAFETY PARTNERSHIP AND COMMUNITY POLICING GRANTS,1016370,N,,,,,,Y,16,710,316000064,16,,,,N,0,,0,2015-UL-WX-0030 & 2016-UL-WX-0050,,N,,1016370,0,,PUBLIC SAFETY PARTNERSHIP AND COMMUNITY POLICING GRANTS
31276327,162757201914,2019,162757,14,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,414577,N,,,,,,Y,16,738,316000064,16,,,,N,0,,342419,"2016-DB-BX-K052, 2016-DJ-BX-0213, 2017-DJ-BX-0116",,Y,,414577,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
31276332,162757201915,2019,162757,15,16.835,BODY WORN CAMERA POLICY AND IMPLEMENTATION,178000,N,,,,,,Y,16,835,316000064,16,,,,N,0,,0,2016-BC-BX-K061,,N,,178000,0,,BODY WORN CAMERA POLICY AND IMPLEMENTATION
31276338,162757201916,2019,162757,16,16.922,EQUITABLE SHARING PROGRAM,321371,N,,,,,,Y,16,922,316000064,16,,,,N,0,,0,,,N,,321371,0,,EQUITABLE SHARING PROGRAM
31276596,162757201917,2019,162757,17,20.106,AIRPORT IMPROVEMENT PROGRAM,3845168,Y,,,,,,Y,20,106,316000064,20,U,,,N,0,,0,3-39-0018-022-2014 & 3-39-0018-024-2017,,N,,3845168,0,,AIRPORT IMPROVEMENT PROGRAM
31276616,162757201918,2019,162757,18,20.205,HIGHWAY PLANNING AND CONSTRUCTION,7492248,Y,,,,,,N,20,205,316000064,20,U,,,N,0,,0,,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,7492248,7492248,,HIGHWAY PLANNING AND CONSTRUCTION
31276627,162757201919,2019,162757,19,20.500,FEDERAL TRANSIT_CAPITAL INVESTMENT GRANTS,3366340,N,,,,,,N,20,500,316000064,20,,,,N,0,,0,,FEDERAL TRANSIT CLUSTER,N,,3366340,3366340,,FEDERAL TRANSIT_CAPITAL INVESTMENT GRANTS
31275988,16275720192,2019,162757,2,10.558,CHILD AND ADULT CARE FOOD PROGRAM,4389,N,,,,,,N,10,558,316000064,10,,,,N,0,,0,,,N,,4389,0,,CHILD AND ADULT CARE FOOD PROGRAM
31279988,162757201920,2019,162757,20,20.600,STATE AND COMMUNITY HIGHWAY SAFETY,17422,N,,,,,,N,20,600,316000064,20,,,,N,0,,0,,HIGHWAY SAFETY CLUSTER,N,,66350,72069,,STATE AND COMMUNITY HIGHWAY SAFETY
31279991,162757201921,2019,162757,21,20.600,STATE AND COMMUNITY HIGHWAY SAFETY,48928,N,,,,,,N,20,600,316000064,20,,,,N,0,,0,,HIGHWAY SAFETY CLUSTER,N,,66350,72069,,STATE AND COMMUNITY HIGHWAY SAFETY
31279997,162757201922,2019,162757,22,20.616,NATIONAL PRIORITY SAFETY PROGRAMS,5719,N,,,,,,N,20,616,316000064,20,,,,N,0,,0,,HIGHWAY SAFETY CLUSTER,N,,5719,72069,,NATIONAL PRIORITY SAFETY PROGRAMS
31280000,162757201923,2019,162757,23,20.608,MINIMUM PENALTIES FOR REPEAT OFFENDERS FOR DRIVING WHILE INTOXICATED,57914,N,,,,,,N,20,608,316000064,20,,,,N,0,,0,,,N,,57914,0,,MINIMUM PENALTIES FOR REPEAT OFFENDERS FOR DRIVING WHILE INTOXICATED
31280005,162757201924,2019,162757,24,93.043,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART D_DISEASE PREVENTION AND HEALTH PROMOTION SERVICES",1389,N,,,,,,N,93,043,316000064,93,,,,N,0,,0,,,N,,1389,0,,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART D_DISEASE PREVENTION AND HEALTH PROMOTION SERVICES"
31280007,162757201925,2019,162757,25,93.044,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART B_GRANTS FOR SUPPORTIVE SERVICES AND SENIOR CENTERS",5325,N,,,,,,N,93,044,316000064,93,,,,N,0,,0,,AGING CLUSTER,N,,5325,122940,,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART B_GRANTS FOR SUPPORTIVE SERVICES AND SENIOR CENTERS"
31280013,162757201926,2019,162757,26,93.045,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART C_NUTRITION SERVICES",109827,N,,,,,,N,93,045,316000064,93,,,,N,0,,0,,AGING CLUSTER,N,,109827,122940,,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART C_NUTRITION SERVICES"
31280015,162757201927,2019,162757,27,93.053,NUTRITION SERVICES INCENTIVE PROGRAM,7788,N,,,,,,N,93,053,316000064,93,,,,N,0,,0,,AGING CLUSTER,N,,7788,122940,,NUTRITION SERVICES INCENTIVE PROGRAM
31280020,162757201928,2019,162757,28,93.068,"CHRONIC DISEASES:  RESEARCH, CONTROL, AND PREVENTION",897,N,,,,,,N,93,068,316000064,93,,,,N,0,,0,,,N,,897,0,,"CHRONIC DISEASES:  RESEARCH, CONTROL, AND PREVENTION"
31280059,162757201929,2019,162757,29,93.074,HOSPITAL PREPAREDNESS PROGRAM (HPP) AND PUBLIC HEALTH EMERGENCY PREPAREDNESS (PHEP) ALIGNED COOPERATIVE AGREEMENTS,64409,N,,,,,,N,93,074,316000064,93,,,,N,0,,0,,,N,,64409,0,,HOSPITAL PREPAREDNESS PROGRAM (HPP) AND PUBLIC HEALTH EMERGENCY PREPAREDNESS (PHEP) ALIGNED COOPERATIVE AGREEMENTS
31275996,16275720193,2019,162757,3,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,12029200,N,,,,,,Y,14,218,316000064,14,,,,Y,0,9213374,4318111,MC390003,CDBG - ENTITLEMENT GRANTS CLUSTER,Y,,12029200,12029200,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
31280063,162757201930,2019,162757,30,93.217,FAMILY PLANNING_SERVICES,966757,N,,,,,,N,93,217,316000064,93,,,,N,0,,0,,,N,,966757,0,,FAMILY PLANNING_SERVICES
31280064,162757201931,2019,162757,31,93.224,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)",2842452,N,,,,,,Y,93,224,316000064,93,,,,N,0,,0,H80CS25683,HEALTH CENTER PROGRAM CLUSTER,N,,3063496,3063496,,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)"
31280065,162757201932,2019,162757,32,93.224,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)",221044,N,,,,,,N,93,224,316000064,93,,,,N,0,,0,,HEALTH CENTER PROGRAM CLUSTER,N,,3063496,3063496,,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)"
31280866,162757201933,2019,162757,33,93.268,IMMUNIZATION COOPERATIVE AGREEMENTS,238280,N,,,,,,N,93,268,316000064,93,,,,N,0,,0,,,N,,238280,0,,IMMUNIZATION COOPERATIVE AGREEMENTS
31280951,162757201937,2019,162757,37,93.566,REFUGEE AND ENTRANT ASSISTANCE_STATE ADMINISTERED PROGRAMS,107236,N,,,,,,N,93,566,316000064,93,,,,N,0,,0,,,N,,107236,0,,REFUGEE AND ENTRANT ASSISTANCE_STATE ADMINISTERED PROGRAMS
31280876,162757201934,2019,162757,34,93.305,NATIONAL STATE BASED TOBACCO CONTROL PROGRAMS,75200,N,,,,,,N,93,305,316000064,93,,,,N,0,,0,,,N,,75200,0,,NATIONAL STATE BASED TOBACCO CONTROL PROGRAMS
31280883,162757201935,2019,162757,35,93.526,AFFORDABLE CARE ACT (ACA) GRANTS FOR CAPITAL DEVELOPMENT IN HEALTH CENTERS,628689,N,,,,,,Y,93,526,316000064,93,,,,N,0,,0,15CFCAA-HIP,,N,,628689,0,,AFFORDABLE CARE ACT (ACA) GRANTS FOR CAPITAL DEVELOPMENT IN HEALTH CENTERS
31280942,162757201936,2019,162757,36,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,642534,N,,,,,,N,93,558,316000064,93,,,,N,0,,0,,TANF CLUSTER,N,,642534,642534,,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES
31281046,162757201938,2019,162757,38,93.575,CHILD CARE AND DEVELOPMENT BLOCK GRANT,321267,N,,,,,,N,93,575,316000064,93,,,,N,0,,0,,CCDF CLUSTER,N,,321267,321267,,CHILD CARE AND DEVELOPMENT BLOCK GRANT
31281104,162757201939,2019,162757,39,93.667,SOCIAL SERVICES BLOCK GRANT,321267,N,,,,,,N,93,667,316000064,93,,,,N,0,,0,,,N,,321267,0,,SOCIAL SERVICES BLOCK GRANT
31275999,16275720194,2019,162757,4,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,957465,Y,,,,,,Y,14,231,316000064,14,U,,,N,0,,957465,MC 39 0003,,Y,,957465,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
31281917,162757201940,2019,162757,40,93.758,PREVENTIVE HEALTH AND HEALTH SERVICES BLOCK GRANT FUNDED SOLELY WITH PREVENTION AND PUBLIC HEALTH FUNDS (PPHF),97655,N,,,,,,N,93,758,316000064,93,,,,N,0,,0,,,N,,97655,0,,PREVENTIVE HEALTH AND HEALTH SERVICES BLOCK GRANT FUNDED SOLELY WITH PREVENTION AND PUBLIC HEALTH FUNDS (PPHF)
31282498,162757201941,2019,162757,41,93.778,MEDICAL ASSISTANCE PROGRAM,11407,N,,,,,,N,93,778,316000064,93,,,,N,0,,0,,,N,,11407,0,,MEDICAL ASSISTANCE PROGRAM
31282528,162757201942,2019,162757,42,93.994,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES,262679,N,,,,,,N,93,994,316000064,93,,,,N,0,,0,,,N,,262679,0,,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES
31282545,162757201943,2019,162757,43,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS),537361,N,,,,,,N,97,036,316000064,97,,,,N,0,,0,FEMA-4360-DR-15000-00,,N,,537361,0,,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS)
31282553,162757201944,2019,162757,44,97.044,ASSISTANCE TO FIREFIGHTERS GRANT,1401703,Y,,,,,,Y,97,044,316000064,97,U,,,N,0,,0,EMW-2016-FO-06950 & EMW-2017-FO-06892,,N,,1401703,0,,ASSISTANCE TO FIREFIGHTERS GRANT
31282582,162757201945,2019,162757,45,97.056,PORT SECURITY GRANT PROGRAM,19045,N,,,,,,Y,97,056,316000064,97,,,,N,0,,0,EMW-2016-PU-00176 & EMW-2017-PU-00197,,N,,19045,0,,PORT SECURITY GRANT PROGRAM
31282596,162757201946,2019,162757,46,97.083,STAFFING FOR ADEQUATE FIRE AND EMERGENCY RESPONSE (SAFER),2773795,N,,,,,,Y,97,083,316000064,97,,,,N,0,,0,EMW-2015-FH-00547 & EMW-2017-FH-00573,,N,,2773795,0,,STAFFING FOR ADEQUATE FIRE AND EMERGENCY RESPONSE (SAFER)
31276036,16275720195,2019,162757,5,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,1942264,Y,,,,,,Y,14,239,316000064,14,U,,,Y,0,44548249,148820,MC390213,,Y,,1942264,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
31276044,16275720196,2019,162757,6,14.241,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS,863418,N,,,,,,Y,14,241,316000064,14,,,,N,0,,863418,,,Y,,863418,0,,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS
31276048,16275720197,2019,162757,7,14.248,COMMUNITY DEVELOPMENT BLOCK GRANTS_SECTION 108 LOAN GUARANTEES,319283,N,,,,,,Y,14,248,316000064,14,,,,Y,0,319283,0,B12MC 390003,,N,,319283,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS_SECTION 108 LOAN GUARANTEES
31276056,16275720198,2019,162757,8,14.905,LEAD HAZARD REDUCTION DEMONSTRATION GRANT PROGRAM,175240,N,,,,,,Y,14,905,316000064,14,,,,N,0,,0,,,N,,175240,0,,LEAD HAZARD REDUCTION DEMONSTRATION GRANT PROGRAM
31276062,16275720199,2019,162757,9,14.256,NEIGHBORHOOD STABILIZATION PROGRAM TECHNICAL ASSISTANCE,0,N,,,,,,Y,14,256,316000064,14,,,,Y,0,6547483,0,,,N,,0,0,,
31774074,16439420191,2019,164394,1,10.553,SCHOOL BREAKFAST PROGRAM,152769,Y,,,,,,N,10,553,316400976,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,152769,671925,,SCHOOL BREAKFAST PROGRAM
31774075,16439420192,2019,164394,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,519156,Y,,,,,,N,10,555,316400976,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,519156,671925,,NATIONAL SCHOOL LUNCH PROGRAM
31774076,16439420193,2019,164394,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,761756,N,,,,,,N,84,010,316400976,84,,,,N,0,,0,,,N,,761756,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31774077,16439420194,2019,164394,4,84.027,SPECIAL EDUCATION_GRANTS TO STATES,379618,N,,,,,,N,84,027,316400976,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,379618,379618,,SPECIAL EDUCATION_GRANTS TO STATES
31774078,16439420195,2019,164394,5,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,125903,N,,,,,,N,84,367,316400976,84,,,,N,0,,0,,,N,,125903,0,,IMPROVING TEACHER QUALITY STATE GRANTS
31774079,16439420196,2019,164394,6,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,55873,N,,,,,,N,84,424,316400976,84,,,,N,0,,0,,,N,,55873,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
31435136,17468820191,2019,174688,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,295466,N,,,,,,N,84,010,746000412,84,,,,N,0,,295466,A,,Y,,295466,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
31435145,174688201910,2019,174688,10,84.938,PROJECT SERV HURRICANE RECOVERY,4724,N,,,,,,N,84,938,746000412,84,,,,N,0,,4724,G,,Y,,15263,0,,DISASTER RECOVERY ASSISTANCE FOR EDUCATION
31435146,174688201911,2019,174688,11,84.938,TEXAS HURRICANE HOMELESS YOUTH PROGRAM,10539,N,,,,,,N,84,938,746000412,84,,,,N,0,,10539,B,,Y,,15263,0,,DISASTER RECOVERY ASSISTANCE FOR EDUCATION
31435147,174688201912,2019,174688,12,10.553,SCHOOL BREAKFAST PROGRAM,159332,N,,,,,,N,10,553,746000412,10,,,,N,0,,159332,,CHILD NUTRITION CLUSTER,Y,,159332,703014,,SCHOOL BREAKFAST PROGRAM
31435148,174688201913,2019,174688,13,10.555,NATIONAL SCHOOL LUNCH PROGRAM,491614,N,,,,,,N,10,555,746000412,10,,,,N,0,,491614,,CHILD NUTRITION CLUSTER,Y,,543682,703014,,NATIONAL SCHOOL LUNCH PROGRAM
31435149,174688201914,2019,174688,14,10.555,NATIONAL SCHOOL LUNCH PROGRAM,52068,N,,,,,,N,10,555,746000412,10,,,,N,0,,52068,,CHILD NUTRITION CLUSTER,Y,,543682,703014,,NATIONAL SCHOOL LUNCH PROGRAM
